YOR091W	TMA46	Translation Machinery Associated	RBF46	Verified	viable
YOR092W	ECM3	ExtraCellular Mutant	putative ATPase ECM3|YOR3165W	Verified	viable
YOR093C	CMR2	Changed Mutation Rate	""	Uncharacterized	viable
YOR094W	ARF3	ADP-Ribosylation Factor	Arf family GTPase ARF3|ARL2	Verified	viable
YOR095C	RKI1	Ribose-5-phosphate Ketol-Isomerase	ribose-5-phosphate isomerase RKI1	Verified	inviable
YOR096W	RPS7A	Ribosomal Protein of the Small subunit	eS7|ribosomal 40S subunit protein S7A|rp30|RPS30|S7A|S7e	Verified	viable
YOR097C	""	""	""	Uncharacterized	viable
YOR098C	NUP1	NUclear Pore	FG-nucleoporin NUP1	Verified	inviable
YOR099W	KTR1	Kre Two Related	alpha-1,2-mannosyltransferase KTR1	Verified	viable
YOR100C	CRC1	CaRnitine Carrier	carnitine:acyl carnitine antiporter	Verified	viable
YOR101W	RAS1	homologous to RAS proto-oncogene	Ras family GTPase RAS1	Verified	viable
YOR103C	OST2	OligoSaccharylTransferase	dolichyl-diphosphooligosaccharide-protein glycotransferase	Verified	inviable
YOR104W	PIN2	Psi+ INducibility	""	Verified	viable
YOR105W	""	""	""	Uncharacterized	viable
YOR106W	VAM3	VAcuolar Morphogenesis	PTH1|SNAP receptor VAM3	Verified	viable
YOR107W	RGS2	Regulator of heterotrimeric G protein Signaling	GTPase-activating protein RGS2	Verified	viable
YOR108W	LEU9	LEUcine biosynthesis	2-isopropylmalate synthase LEU9	Verified	viable
YOR109W	INP53	INositol polyphosphate 5-Phosphatase	phosphatidylinositol-3-/phosphoinositide 5-phosphatase INP53|SJL3|SOP2	Verified	viable
YOR111W	""	""	nucleotide diphosphatase	Uncharacterized	viable
YOR112W	CEX1	Cytoplasmic EXport protein	""	Verified	viable
YOR113W	AZF1	Asparagine-rich Zinc-Finger	""	Verified	viable
YOR114W	DPI34	Delta-Psi dependent mitochondrial Import protein of ~34 kDa	""	Uncharacterized	viable
YOR115C	TRS33	TRapp Subunit	""	Verified	viable
YOR116C	RPO31	RNA POlymerase	C160|DNA-directed RNA polymerase III core subunit RPO31|RPC1|RPC160	Verified	inviable
YOR117W	RPT5	Regulatory Particle Triple-A protein, or Regulatory Particle Triphosphatase	proteasome regulatory particle base subunit RPT5|YTA1	Verified	inviable
YOR118W	RTC5	Restriction of Telomere Capping	""	Verified	viable
YOR119C	RIO1	RIght Open reading frame	protein kinase RIO1|RRP10	Verified	inviable
YOR120W	GCY1	Galactose-inducible Crystallin-like Yeast protein	GCY|glycerol 2-dehydrogenase (NADP(+)) GCY1	Verified	viable
YOR122C	PFY1	ProFilin of Yeast	CLS5|PRF1|profilin	Verified	inviable
YOR122C	PFY1	ProFilin of Yeast	CLS5|PRF1|profilin	Verified	inviable
YOR123C	LEO1	LEft Open reading frame	""	Verified	viable
YOR124C	UBP2	UBiquitin-specific Protease	ubiquitin-specific protease UBP2	Verified	viable
YOR125C	CAT5	CATabolite repression	COQ7|putative monooxygenase CAT5	Verified	viable
YOR126C	IAH1	Isoamyl Acetate-Hydrolyzing esterase	isoamyl acetate-hydrolyzing esterase	Verified	viable
YOR127W	RGA1	Rho GTPase Activating Protein	DBM1|GTPase-activating protein RGA1|THE1	Verified	viable
YOR128C	ADE2	ADEnine requiring	phosphoribosylaminoimidazole carboxylase ADE2	Verified	viable
YOR129C	AFI1	ArF3-Interacting protein	""	Verified	viable
YOR130C	ORT1	ORnithine Transporter	ARG11	Verified	viable
YOR131C	""	""	putative haloacid dehalogenase-like hydrolase	Verified	viable
YOR132W	VPS17	Vacuolar Protein Sorting	PEP21|retromer subunit VPS17|VPT3	Verified	viable
YOR133W	EFT1	Elongation Factor Two	elongation factor 2	Verified	viable
YOR134W	BAG7	""	GTPase-activating protein BAG7	Verified	viable
YOR136W	IDH2	Isocitrate DeHydrogenase	isocitrate dehydrogenase (NAD(+)) IDH2	Verified	viable
YOR137C	SIA1	Suppressor of eIF5A	""	Verified	viable
YOR138C	RUP1	Rsp5-Ubp2 interacting Protein	""	Verified	viable
YOR140W	SFL1	Suppressor gene for FLocculation	""	Verified	viable
YOR141C	ARP8	Actin-Related Protein	""	Verified	viable
YOR142W	LSC1	Ligase of Succinyl-CoA	succinate--CoA ligase (GDP-forming) subunit alpha	Verified	viable
YOR143C	THI80	THIamine metabolism	thiamine diphosphokinase	Verified	inviable
YOR144C	ELG1	Enhanced Level of Genomic instability	RTT110	Verified	viable
YOR144C	ELG1	Enhanced Level of Genomic instability	RTT110	Verified	viable
YOR147W	MDM32	Mitochondrial Distribution and Morphology	""	Verified	viable
YOR148C	SPP2	Suppressor of PrP	""	Verified	inviable
YOR149C	SMP3	Stable Maintenance of pSRI	glycosylphosphatidylinositol-alpha 1,2 mannosyltransferase|LAS2|SAP2	Verified	inviable
YOR150W	MRPL23	Mitochondrial Ribosomal Protein, Large subunit	mitochondrial 54S ribosomal protein YmL23|uL13m|YmL23	Verified	viable
YOR151C	RPB2	RNA Polymerase B	B150|DNA-directed RNA polymerase II core subunit RPB2|RPB150|RPO22|SIT2|SOH2	Verified	inviable
YOR152C	ATG40	AuTophaGy related	""	Verified	viable
YOR153W	PDR5	Pleiotropic Drug Resistance	ATP-binding cassette multidrug transporter PDR5|LEM1|STS1|YDR1	Verified	viable
YOR154W	SLP1	SUN-Like Protein	""	Verified	viable
YOR155C	ISN1	IMP-Specific 5'-Nucleotidase	IMP 5'-nucleotidase	Verified	viable
YOR156C	NFI1	Neck Filament Interacting	SIZ2|SUMO ligase NFI1	Verified	viable
YOR157C	PUP1	PUtative Proteasome subunit	proteasome core particle subunit beta 2	Verified	inviable
YOR158W	PET123	PETite colonies	mitochondrial 37S ribosomal protein PET123|mS26	Verified	viable
YOR159C	SME1	Sm protein E	mRNA splicing protein SME1|SmE|Sm E	Verified	inviable
YOR160W	MTR10	Mrna TRansport defective	KAP111	Verified	inviable
YOR161C	PNS1	pH Nine Sensitive	""	Verified	viable
YOR162C	YRR1	Yeast Reveromycin-A Resistant	PDR2	Verified	viable
YOR163W	DDP1	Diadenosine and Diphosphoinositol Polyphosphate phosphohydrolase	polyphosphatase DDP1	Verified	viable
YOR164C	GET4	Guided Entry Tail-anchored proteins	ENV8	Verified	viable
YOR165W	SEY1	Synthetic Enhancement of YOP1	dynamin-like GTPase SEY1	Verified	viable
YOR166C	SWT1	Synthetically lethal With Trex	mRNA-processing endoribonuclease	Verified	viable
YOR167C	RPS28A	Ribosomal Protein of the Small subunit	eS28|ribosomal 40S subunit protein S28A|RPS33A|S28A|S28e|S33A|YS27	Verified	viable
YOR168W	GLN4	GLutamiNe metabolism	glutamine--tRNA ligase	Verified	inviable
YOR171C	LCB4	Long-Chain Base	sphinganine kinase LCB4	Verified	viable
YOR172W	YRM1	Yeast Reveromycin resistance Modulator	""	Verified	viable
YOR173W	DCS2	DeCapping Scavenger	5'-(N(7)-methyl 5'-triphosphoguanosine)-(mRNA) diphosphatase	Verified	viable
YOR174W	MED4	MEDiator complex	""	Verified	inviable
YOR175C	ALE1	Acyltransferase for Lyso-phosphatidylEthanolamine	LCA1|LPT1|lysophospholipid acyltransferase|SLC4	Verified	viable
YOR176W	HEM15	HEMe biosynthesis	ferrochelatase HEM15	Verified	inviable
YOR177C	MPC54	Meiotic Plaque Component	""	Verified	viable
YOR178C	GAC1	Glycogen ACcumulation	protein phosphatase regulator GAC1	Verified	viable
YOR179C	SYC1	Similar to Ysh1 C-terminal	cleavage polyadenylation factor subunit SYC1	Verified	viable
YOR180C	DCI1	delta(3,5)-delta(2,4)-Dienoyl-CoA Isomerase	ECI2|putative dodecenoyl-CoA isomerase DCI1	Verified	viable
YOR181W	LAS17	""	actin-binding protein LAS17|BEE1	Verified	inviable
YOR182C	RPS30B	Ribosomal Protein of the Small subunit	eS30|ribosomal 40S subunit protein S30B|S30B|S30e	Verified	viable
YOR183W	FYV12	Function required for Yeast Viability	""	Uncharacterized	viable
YOR184W	SER1	SERine requiring	ADE9|O-phospho-L-serine:2-oxoglutarate transaminase	Verified	viable
YOR185C	GSP2	Genetic Suppressor of Prp20-1	CNR2|Ran GTPase GSP2	Verified	viable
YOR186W	""	""	""	Uncharacterized	viable
YOR187W	TUF1	""	translation elongation factor Tu|tufM	Verified	viable
YOR188W	MSB1	Multicopy Suppression of a Budding defect	""	Verified	viable
YOR189W	IES4	Ino Eighty Subunit	""	Verified	viable
YOR190W	SPR1	SPorulation Regulated	glucan 1,3-beta-glucosidase|SSG1	Verified	viable
YOR191W	ULS1	Ubiquitin Ligase for SUMO conjugates	DIS1|RIS1|TID4|translocase ULS1	Verified	viable
YOR192C	THI72	THI7 homolog 2	thiamine transporter	Verified	viable
YOR193W	PEX27	PEroXisome related	""	Verified	viable
YOR194C	TOA1	""	transcription initiation factor IIA large subunit	Verified	inviable
YOR195W	SLK19	Synthetic Lethal Kar3p	""	Verified	viable
YOR196C	LIP5	LIPoic acid	putative lipoate synthase	Verified	viable
YOR197W	MCA1	MetaCAspase	Ca(2+)-dependent cysteine protease MCA1|YCA1	Verified	viable
YOR198C	BFR1	BreFeldin A Resistance	""	Verified	viable
YOR201C	MRM1	Mitochondrial rRNA Methyltransferase	PET56	Verified	viable
YOR202W	HIS3	HIStidine	HIS10|HIS8|imidazoleglycerol-phosphate dehydratase HIS3	Verified	viable
YOR204W	DED1	Defines Essential Domain	DEAD-box ATP-dependent RNA helicase DED1|SPP81	Verified	inviable
YOR205C	GEP3	GEnetic interactors of Prohibitins	AIM40|FMP38|LRC5|MTG3	Verified	viable
YOR206W	NOC2	NucleOlar Complex associated	mRNA-binding ribosome synthesis protein NOC2	Verified	inviable
YOR207C	RET1	Reduced Efficiency of Termination	C128|DNA-directed RNA polymerase III core subunit RET1|PDS2|RPC128|RPC2	Verified	inviable
YOR208W	PTP2	Protein Tyrosine Phosphatase	tyrosine protein phosphatase PTP2	Verified	viable
YOR209C	NPT1	Nicotinate PhosphoribosylTransferase	nicotinate phosphoribosyltransferase	Verified	viable
YOR210W	RPB10	RNA Polymerase B	ABC10-beta|DNA-directed RNA polymerase core subunit RPB10	Verified	inviable
YOR211C	MGM1	Mitochondrial Genome Maintenance	dynamin-related GTPase MGM1|MNA1	Verified	viable
YOR212W	STE4	STErile	G protein subunit beta|HMD2	Verified	viable
YOR213C	SAS5	Something About Silencing	""	Verified	viable
YOR214C	SPR2	SPorulation-Regulated	""	Verified	viable
YOR215C	AIM41	Altered Inheritance of Mitochondria	""	Verified	viable
YOR216C	RUD3	Relieves Uso1-1 transport Defect	GRP1	Verified	viable
YOR217W	RFC1	Replication Factor C	CDC44|replication factor C subunit 1	Verified	inviable
YOR219C	STE13	STErile	YCI1	Verified	viable
YOR220W	RCN2	Regulator of CalciNeurin	WSP1	Verified	viable
YOR221C	MCT1	Malonyl-CoA:ACP Transferase	[acyl-carrier-protein] S-malonyltransferase	Verified	viable
YOR222W	ODC2	OxoDicarboxylate Carrier	mitochondrial 2-oxodicarboxylate carrier	Verified	viable
YOR223W	DSC3	Defective for SREBP Cleavage	""	Verified	viable
YOR224C	RPB8	RNA Polymerase B	ABC14.5|DNA-directed RNA polymerase core subunit RPB8	Verified	inviable
YOR226C	ISU2	IscU homolog	NUA2|putative iron-binding protein ISU2	Verified	viable
YOR227W	HER1	Hmg2p ER Remodeling	""	Verified	viable
YOR228C	MCP1	Mdm10 Complementing Protein	""	Verified	viable
YOR229W	WTM2	WD repeat containing Transcriptional Modulator	transcriptional modulator	Verified	viable
YOR230W	WTM1	WD repeat containing Transcriptional Modulator	transcriptional modulator	Verified	viable
YOR231W	MKK1	Mitogen-activated protein Kinase-Kinase	mitogen-activated protein kinase kinase MKK1|SSP32	Verified	viable
YOR232W	MGE1	Mitochondrial GrpE	GRPE|YGE1	Verified	inviable
YOR233W	KIN4	KINase	KIN3|KIN31|putative serine/threonine protein kinase KIN4	Verified	viable
YOR234C	RPL33B	Ribosomal Protein of the Large subunit	eL33|L33B|L33e|L37B|ribosomal 60S subunit protein L33B|rp47|RPL37B|Yl37	Verified	viable
YOR235W	IRC13	Increased Recombination Centers	""	Uncharacterized	viable
YOR236W	DFR1	DihydroFolate Reductase	dihydrofolate reductase	Verified	inviable
YOR237W	HES1	Homologous to kES1	OSH5|oxysterol-binding protein related protein HES1	Verified	viable
YOR238W	""	""	""	Uncharacterized	viable
YOR239W	ABP140	Actin Binding Protein	TRM140|tRNA(Thr) (cytosine(32)-N(3))-methyltransferase|YOR240W	Verified	viable
YOR241W	MET7	METhionine requiring	MET23|tetrahydrofolate synthase	Verified	viable
YOR242C	SSP2	Sporulation SPecific	""	Verified	viable
YOR243C	PUS7	PseudoUridine Synthase	pseudouridine synthase PUS7	Verified	viable
YOR244W	ESA1	""	KAT5|NuA4 histone acetyltransferase complex catalytic subunit ESA1|TAS1	Verified	inviable
YOR245C	DGA1	DiacylGlycerol Acyltransferase	diacylglycerol O-acyltransferase	Verified	viable
YOR246C	ENV9	late ENdosome and Vacuole interface function	""	Verified	viable
YOR247W	SRL1	Suppressor of Rad53 null Lethality	""	Verified	viable
YOR249C	APC5	Anaphase Promoting Complex	anaphase promoting complex subunit 5|RMC1	Verified	inviable
YOR250C	CLP1	CLeavage/Polyadenylation factor Ia subunit	cleavage polyadenylation factor subunit CLP1	Verified	inviable
YOR251C	TUM1	ThioUridine Modification	thiosulfate sulfurtransferase	Verified	viable
YOR252W	TMA16	Translation Machinery Associated	RBF17	Verified	viable
YOR253W	NAT5	N-terminal AcetylTransferase	ARD2|NAA50|peptide alpha-N-acetyltransferase subunit NAT5|ROG2	Verified	viable
YOR254C	SEC63	SECretory	protein-transporting protein SEC63|PTL1	Verified	inviable
YOR255W	OSW1	Outer Spore Wall	""	Verified	viable
YOR256C	TRE2	Transferrrin REceptor like	putative zinc metalloprotease	Verified	inviable
YOR257W	CDC31	Cell Division Cycle	centrin|DSK1	Verified	inviable
YOR258W	HNT3	Histidine triad NucleoTide-binding	DNA 5'-adenosine monophosphate hydrolase	Verified	viable
YOR259C	RPT4	Regulatory Particle Triple-A protein, or Regulatory Particle Triphosphatase	CRL13|PCS1|proteasome regulatory particle base subunit RPT4|SUG2	Verified	inviable
YOR260W	GCD1	General Control Derepressed	TRA3|translation initiation factor eIF2B subunit gamma	Verified	inviable
YOR261C	RPN8	Regulatory Particle Non-ATPase	proteasome regulatory particle lid subunit RPN8	Verified	inviable
YOR262W	GPN2	Gly-Pro-Asn (N) motif	putative GTPase GPN2	Verified	inviable
YOR264W	DSE3	Daughter Specific Expression	""	Verified	viable
YOR265W	RBL2	Rescues Beta-tubulin Lethality	""	Verified	viable
YOR266W	PNT1	PeNTamidine resistance	""	Verified	viable
YOR267C	HRK1	Hygromycin Resistance Kinase	putative serine/threonine protein kinase HRK1	Verified	viable
YOR268C	""	""	""	Uncharacterized	viable
YOR269W	PAC1	Perish in the Absence of Cin8p	LIS1	Verified	viable
YOR270C	VPH1	Vacuolar pH	H(+)-transporting V0 sector ATPase subunit a	Verified	viable
YOR271C	FSF1	Fungal SideroFlexin 1	""	Uncharacterized	viable
YOR272W	YTM1	""	CST14	Verified	inviable
YOR273C	TPO4	Transporter of POlyamines	""	Verified	viable
YOR274W	MOD5	tRNA MODification	[MOD+]|tRNA dimethylallyltransferase	Verified	viable
YOR275C	RIM20	Regulator of IME2	""	Verified	viable
YOR276W	CAF20	Cap Associated Factor	CAF2|CAP20|p20	Verified	viable
YOR278W	HEM4	HEMe biosynthesis	SLU2|uroporphyrinogen-III synthase HEM4	Verified	inviable
YOR279C	RFM1	Repression Factor of Middle sporulation element	""	Verified	viable
YOR280C	FSH3	Family of Serine Hydrolases	putative serine hydrolase	Verified	viable
YOR281C	PLP2	Phosducin-Like Protein	""	Verified	inviable
YOR281C	PLP2	Phosducin-Like Protein	""	Verified	inviable
YOR283W	""	""	phosphoglycerate mutase	Verified	viable
YOR284W	HUA2	""	""	Verified	viable
YOR285W	RDL1	RhoDanese-Like protein	thiosulfate sulfurtransferase RDL1	Verified	viable
YOR286W	RDL2	RhoDanese-Like protein	AIM42|FMP31|thiosulfate sulfurtransferase RDL2	Verified	viable
YOR287C	RRP36	Ribosomal RNA Processing	rRNA-processing protein RRP36	Verified	inviable
YOR288C	MPD1	Multicopy suppressor of PDI1 deletion	protein disulfide isomerase MPD1	Verified	viable
YOR289W	""	""	""	Uncharacterized	viable
YOR290C	SNF2	Sucrose NonFermenting	GAM1|HAF1|SWI2|SWI/SNF catalytic subunit SNF2|TYE3	Verified	viable
YOR291W	YPK9	Yeast PARK9	putative acid anhydride hydrolase	Verified	viable
YOR292C	""	""	""	Uncharacterized	viable
YOR293W	RPS10A	Ribosomal Protein of the Small subunit	eS10|ribosomal 40S subunit protein S10A|S10A|S10e	Verified	viable
YOR293W	RPS10A	Ribosomal Protein of the Small subunit	eS10|ribosomal 40S subunit protein S10A|S10A|S10e	Verified	viable
YOR294W	RRS1	Regulator of Ribosome Synthesis	""	Verified	inviable
YOR295W	UAF30	Upstream Activation Factor subunit	""	Verified	viable
YOR295W	UAF30	Upstream Activation Factor subunit	""	Verified	viable
YOR296W	""	""	""	Uncharacterized	viable
YOR297C	TIM18	Translocase of the Inner Mitochondrial membrane	""	Verified	viable
YOR298W	MUM3	MUddled Meiosis	""	Verified	viable
YOR299W	BUD7	BUD site selection	exomer complex subunit	Verified	viable
YOR301W	RAX1	Revert to Axial	""	Verified	viable
YOR302W	""	""	""	Verified	viable
YOR303W	CPA1	Carbamyl Phosphate synthetase A	carbamoyl-phosphate synthase (glutamine-hydrolyzing) CPA1	Verified	viable
YOR304C-A	BIL1	Bud6-Interacting Ligand	EDO1	Verified	viable
YOR304W	ISW2	Imitation SWitch subfamily	DNA translocase	Verified	viable
YOR305W	RRG7	Required for Respiratory Growth	""	Verified	viable
YOR306C	MCH5	MonoCarboxylate transporter Homolog	""	Verified	viable
YOR307C	SLY41	Suppressor of Loss of Ypt1	""	Verified	viable
YOR308C	SNU66	Small NUclear ribonucleoprotein associated	U4/U6-U5 snRNP complex subunit SNU66	Verified	viable
YOR310C	NOP58	NucleOlar Protein of 58 kDa	NOP5|RNA-processing protein NOP58	Verified	inviable
YOR311C	DGK1	DiacylGlycerol Kinase	diacylglycerol kinase|HSD1	Verified	viable
YOR312C	RPL20B	Ribosomal Protein of the Large subunit	eL20|L18B|L20B|L20e|ribosomal 60S subunit protein L20B|RPL18A1	Verified	viable
YOR313C	SPS4	SPorulation Specific trancript	""	Verified	viable
YOR314W	""	""	""	Uncharacterized	viable
YOR315W	SFG1	SuperFicial pseudohyphal Growth	""	Verified	viable
YOR316C	COT1	CObalt Toxicity	metal cation transporter COT1	Verified	viable
YOR317W	FAA1	Fatty Acid Activation	long-chain fatty acid-CoA ligase FAA1	Verified	viable
YOR319W	HSH49	Human Sap Homolog	U2 snRNP complex subunit HSH49	Verified	inviable
YOR320C	GNT1	GlcNAc Transferase	glucose N-acetyltransferase	Verified	viable
YOR321W	PMT3	Protein O-MannosylTransferase	dolichyl-phosphate-mannose-protein mannosyltransferase PMT3	Verified	viable
YOR322C	LDB19	Low Dye Binding	ART1	Verified	viable
YOR323C	PRO2	PROline requiring	glutamate-5-semialdehyde dehydrogenase	Verified	viable
YOR324C	FRT1	Functionally Related to TCP1	HPH1	Verified	viable
YOR326W	MYO2	MYOsin	CDC66|myosin 2	Verified	inviable
YOR327C	SNC2	Suppressor of the Null allele of CAP	SNAP receptor SNC2	Verified	viable
YOR328W	PDR10	Pleiotropic Drug Resistance	ATP-binding cassette multidrug transporter PDR10	Verified	viable
YOR329C	SCD5	Suppressor of Clathrin Deficiency	FTB1|SCD7	Verified	inviable
YOR330C	MIP1	MItochondrial DNA Polymerase	DNA-directed DNA polymerase gamma MIP1	Verified	viable
YOR332W	VMA4	Vacuolar Membrane Atpase	H(+)-transporting V1 sector ATPase subunit E	Verified	viable
YOR334W	MRS2	Mitochondrial RNA Splicing	""	Verified	viable
YOR335C	ALA1	ALAnyl-tRNA synthetase	alanine--tRNA ligase|CDC64	Verified	inviable
YOR336W	KRE5	Killer toxin REsistant	""	Verified	inviable
YOR337W	TEA1	Ty Enhancer Activator	""	Verified	viable
YOR338W	""	""	""	Uncharacterized	viable
YOR339C	UBC11	UBiquitin Carrier	putative E2 ubiquitin-protein ligase UBC11	Verified	viable
YOR340C	RPA43	RNA Polymerase A	A43|DNA-directed RNA polymerase I subunit RPA43	Verified	inviable
YOR341W	RPA190	RNA Polymerase A	A190|DNA-directed RNA polymerase I core subunit RPA190|RRN1	Verified	inviable
YOR342C	""	""	""	Verified	viable
YOR343C	""	""	""	Uncharacterized	viable
YOR344C	TYE7	Ty1-mediated Expression	SGC1	Verified	viable
YOR346W	REV1	REVersionless	deoxycytidyl transferase	Verified	viable
YOR347C	PYK2	PYruvate Kinase	pyruvate kinase PYK2	Verified	viable
YOR348C	PUT4	Proline UTilization	proline permease PUT4	Verified	viable
YOR349W	CIN1	Chromosome INstability	""	Verified	viable
YOR350C	MNE1	""	""	Verified	viable
YOR351C	MEK1	MEiotic Kinase	MRE4|serine/threonine protein kinase MEK1	Verified	viable
YOR352W	TFB6	""	TFIIH complex subunit TFB6	Verified	viable
YOR353C	SOG2	""	""	Verified	inviable
YOR354C	MSC6	Meiotic Sister-Chromatid recombination	""	Verified	viable
YOR355W	GDS1	""	""	Verified	viable
YOR356W	CIR2	Changed Intracellular Redox state	putative electron-transferring-flavoprotein dehydrogenase	Verified	viable
YOR357C	SNX3	Sorting NeXin	GRD19	Verified	viable
YOR358W	HAP5	Heme Activator Protein	""	Verified	viable
YOR359W	VTS1	VTi1-2 Suppressor	""	Verified	viable
YOR360C	PDE2	PhosphoDiEsterase	3',5'-cyclic-nucleotide phosphodiesterase PDE2|SRA5	Verified	viable
YOR361C	PRT1	PRoTein synthesis	CDC63|DNA26|translation initiation factor eIF3 core subunit b	Verified	inviable
YOR362C	PRE10	PRoteinase yscE	proteasome core particle subunit alpha 7	Verified	inviable
YOR363C	PIP2	Peroxisome Induction Pathway	OAF2|oleate-activated transcription factor PIP2	Verified	viable
YOR365C	""	""	putative flavin adenine dinucleotide transporter	Uncharacterized	viable
YOR367W	SCP1	S. cerevisiae CalPonin	""	Verified	viable
YOR368W	RAD17	RADiation sensitive	""	Verified	viable
YOR369C	RPS12	Ribosomal Protein of the Small subunit	eS12|ribosomal 40S subunit protein S12|S12|S12e	Verified	viable
YOR370C	MRS6	Mitochondrial RNA Splicing	GTPase-activating protein MRS6|MSI4	Verified	inviable
YOR371C	GPB1	""	KRH2	Verified	viable
YOR372C	NDD1	Nuclear Division Defective	""	Verified	inviable
YOR373W	NUD1	""	""	Verified	inviable
YOR374W	ALD4	ALdehyde Dehydrogenase	ALD7|aldehyde dehydrogenase (NADP(+)) ALD4|ALDH2	Verified	viable
YOR375C	GDH1	Glutamate DeHydrogenase	DHE4|GDHA|GDH-A|glutamate dehydrogenase (NADP(+)) GDH1|URE1	Verified	viable
YOR376W	""	""	""	Uncharacterized	viable
YOR377W	ATF1	AcetylTransFerase	alcohol O-acetyltransferase	Verified	viable
YOR378W	AMF1	AMmonium Facilitator	""	Verified	viable
YOR380W	RDR1	Repressor of Drug Resistance	""	Verified	viable
YOR381W	FRE3	Ferric REductase	ferric-chelate reductase	Verified	viable
YOR382W	FIT2	Facilitator of Iron Transport	""	Verified	viable
YOR383C	FIT3	Facilitator of Iron Transport	""	Verified	viable
YOR384W	FRE5	Ferric REductase	putative ferric-chelate reductase	Verified	viable
YOR385W	""	""	""	Uncharacterized	viable
YOR386W	PHR1	PHotoreactivation Repair deficient	deoxyribodipyrimidine photo-lyase PHR1	Verified	viable
YPL001W	HAT1	Histone AcetylTransferase	histone acetyltransferase catalytic subunit HAT1|KAT1	Verified	viable
YPL002C	SNF8	Sucrose NonFermenting	ESCRT-II subunit protein SNF8|VPL14|VPS22	Verified	viable
YPL003W	ULA1	Ubiquitin-Like protein Activation	ENR2	Verified	viable
YPL004C	LSP1	Long chain bases Stimulate Phosphorylation	lipid-binding protein LSP1	Verified	viable
YPL005W	AEP3	ATPase ExPression	""	Verified	viable
YPL006W	NCR1	Niemann-pick type C Related	sphingolipid transporter 	Verified	viable
YPL007C	TFC8	Transcription Factor C	tau 60|transcription factor TFIIIC subunit TFC8	Verified	inviable
YPL008W	CHL1	CHromosome Loss	CTF1|DNA helicase|LPA9|MCM12	Verified	viable
YPL009C	RQC2	Ribosome Quality control Complex	TAE2	Verified	viable
YPL010W	RET3	RETrieval from ER	coatomer subunit zeta	Verified	inviable
YPL011C	TAF3	TATA binding protein-Associated Factor	TAF47|TafII47	Verified	inviable
YPL012W	RRP12	Ribosomal RNA Processing	mRNA-binding protein RRP12	Verified	inviable
YPL013C	MRPS16	Mitochondrial Ribosomal Protein, Small subunit	bS16m|mitochondrial 37S ribosomal protein MRPS16	Verified	viable
YPL014W	CIP1	Cdk1 Interacting Protein	""	Verified	viable
YPL015C	HST2	Homolog of SIR Two (SIR2)	histone deacetylase HST2	Verified	viable
YPL016W	SWI1	SWItching deficient	ADR6|GAM3|LPA1|[SWI(+)]|[SWI+]	Verified	inviable
YPL017C	IRC15	Increased Recombination Centers	""	Verified	viable
YPL018W	CTF19	Chromosome Transmission Fidelity	MCM18	Verified	viable
YPL020C	ULP1	UbL-specific Protease	NIB1|SUMO protease ULP1	Verified	inviable
YPL021W	ECM23	ExtraCellular Mutant	SRD2	Verified	viable
YPL022W	RAD1	RADiation sensitive	LPB9|RAD12|ssDNA endodeoxyribonuclease RAD1	Verified	viable
YPL023C	MET12	METhionine requiring	methylenetetrahydrofolate reductase (NAD(P)H) MET12	Verified	viable
YPL024W	RMI1	RecQ Mediated genome Instability	NCE4	Verified	viable
YPL026C	SKS1	Suppressor Kinase of SNF3	putative serine/threonine protein kinase SKS1|SHA3	Verified	viable
YPL027W	SMA1	Spore Membrane Assembly	""	Verified	viable
YPL028W	ERG10	ERGosterol biosynthesis	acetyl-CoA C-acetyltransferase|LPB3|TSM0115	Verified	inviable
YPL029W	SUV3	SUppressor of Var1	ATP-dependent RNA helicase SUV3|LPB2	Verified	viable
YPL030W	TRM44	TRna Methyltransferase	tRNA (uracil) methyltransferase	Verified	viable
YPL031C	PHO85	PHOsphate metabolism	cyclin-dependent serine/threonine-protein kinase PHO85|LDB15|phoU	Verified	viable
YPL032C	SVL3	Styryl dye Vacuolar Localization	""	Verified	viable
YPL033C	SRL4	Suppressor of Rad53 null Lethality or Suppressor of Rad53 and Lcd1	""	Verified	viable
YPL034W	""	""	""	Uncharacterized	viable
YPL036W	PMA2	Plasma Membrane ATPase	H(+)-exporting P2-type ATPase PMA2	Verified	viable
YPL037C	EGD1	Enhancer of Gal4 DNA binding	""	Verified	viable
YPL038W	MET31	METhionine requiring	""	Verified	viable
YPL039W	""	""	""	Uncharacterized	viable
YPL040C	ISM1	Isoleucyl tRNA Synthetase of Mitochondria	isoleucine--tRNA ligase ISM1	Verified	viable
YPL041C	MRX11	Mitochondrial oRganization of gene eXpression (MIOREX)	""	Uncharacterized	viable
YPL042C	SSN3	Suppressor of SNf1	CDK8|cyclin-dependent serine/threonine protein kinase SSN3|GIG2|NUT7|RYE5|SRB10|SSX7|UME5|URR1	Verified	viable
YPL043W	NOP4	NucleOlar Protein	mRNA-binding ribosome biosynthesis protein NOP4|NOP77	Verified	inviable
YPL045W	VPS16	Vacuolar Protein Sorting	CVT15|SVL6|tethering complex subunit VPS16|VAM9|VPT16	Verified	viable
YPL045W	VPS16	Vacuolar Protein Sorting	CVT15|SVL6|tethering complex subunit VPS16|VAM9|VPT16	Verified	viable
YPL046C	ELC1	ELongin C	elongin C	Verified	viable
YPL047W	SGF11	SaGa associated Factor 11kDa	SAGA histone acetyltransferase complex subunit SGF11	Verified	viable
